id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
175419957 15.0822 0.134929582476616 0.0108000002801418 2984.9638671875 1951.38391113281 304.493804 37.933084 0.001318602 3.0 24.4674 29562 B Blue 2458989.47708333 58 144 "[111] PCyg" 29698
122819550 13.7731 0.0510901995003223 0.00810000021010637 2272.60302734375 1614.8837890625 304.494281 37.933086 0.001012312 3.0 15.3609 13268 I I-Band 2458687.59325521 7 2 "[111] PCyg" 12902
86140218 13.5012 0.201403990387917 0.0245999991893768 607.031311035156 795.006408691406 304.493291 37.933093 0.004357238 3.0 12.4774 9125 I I 2458486.27891204 31 39 "[111] PCyg" 8862
173735286 14.3083 0.0624136328697205 0.00680000009015203 2645.75512695312 1743.59167480469 304.49373 37.933094 0.0011453 3.0 24.6964 29285 V Green 2458984.49444444 58 144 "[111] PCyg" 29574
173813737 15.1179 0.133754104375839 0.00899999961256981 2645.5693359375 1743.48278808594 304.493822 37.933095 0.00122493 3.0 24.6059 29284 B Blue 2458984.49444444 58 144 "[111] PCyg" 29573
186370739 13.9929 0.023787010461092 0.00359999993816018 1866.75598144531 2602.17236328125 304.493621 37.933107 0.0009001155 3.0 14.3395 31544 R Red 2459024.52147156 7 2 "[111] PCyg" 30848
41723588 14.3497 0.0181551016867161 0.00310000008903444 2420.66552734375 1618.96032714844 304.493569 37.933111 0.001152991 3.0 13.8939 3247 V Visual 2458064.25124277 7 2 "[111] PCyg" 2945
171290671 15.0967 0.168254777789116 0.0244999993592501 3026.7041015625 1856.41369628906 304.49344 37.933111 0.002117382 3.0 24.4741 28676 B Blue 2458975.53125 58 144 "[111] PCyg" 28034
8033732 14.8708 0.0314481854438782 0.0107000004500151 2327.19580078125 1660.26770019531 304.493634 37.933115 0.001805205 3.0 14.4521 681 V Visual 2457589.54952402 7 2 "[111] PCyg" 607
174576887 13.6889 0.187742799520493 0.0509000010788441 2977.96020507812 1996.04272460938 304.493601 37.933123 0.002035621 0.0 25.8129 29455 R Red 2458987.47986111 58 144 "[111] PCyg" 29648
175366371 14.0085 0.0935903638601303 0.00980000011622906 2985.47387695312 1951.42150878906 304.493766 37.933123 0.001321736 3.0 24.9615 29561 R Red 2458989.47708333 58 144 "[111] PCyg" 29697
17664221 14.2034 0.0354117415845394 0.00650000013411045 2265.44775390625 1716.26318359375 304.49349 37.933126 0.0008060097 0.0 15.2458 1215 V Visual 2457693.34129051 7 2 "[111] PCyg" 1140
174190506 14.3451 0.0579966939985752 0.00800000037997961 2986.30810546875 2002.623046875 304.493647 37.933127 0.001138176 3.0 24.7869 29377 V Green 2458985.48125 58 144 "[111] PCyg" 29599
176611545 14.2787 0.0472013615071774 0.00680000009015203 3007.37524414062 1974.21899414062 304.493767 37.933128 0.001120844 3.0 26.6860 29667 V Green 2458990.4875 58 144 "[111] PCyg" 29748
